id,title,authors,pages,url,section,issue,abstract,tags,date,pdf_url,database,year,volume,month,eng_title,doi_url,page_count
article-11836,Sociale problematiek in de psychiatie en geestelijke gezondheidszorg. Nederlandse literatuur uit de periode 1956 t/m 1965,"Tellegen,E.",117-134,https://ugp.rug.nl/MenM/article/view/13582,artikelen,Vol 41 Nr 2 (1966),"There is little mutual influence between psychiatry & sociol in their approach to soc problems. Sociol'ts normally have easier access to the internat'ly oriented sociol'al literature in this field than to publications from (semi)-Med & psychiatric sources. To stimulate the COMM between psychiatric sociol & soc psychiatry, a systematically arranged Bibliog of Dutch literature in this field, published by Med or semi-Med instit's, is presented. AA.","SOCIAL PROBLEM, IN PSYCHIATRY, DUTCH,",1966-04-01,https://ugp.rug.nl/MenM/article/download/13582/11082/14541,1,1966,,,,,18
article-11837,Kanttekeningen. Scientiae honoris causa,sjg,135-,https://ugp.rug.nl/MenM/article/view/13583,artikelen,Vol 41 Nr 2 (1966),sjg wrs Sj. Groenman,,1966-04-01,https://ugp.rug.nl/MenM/article/download/13583/11083/14542,1,1966,,,,,1
article-11838,La sociologie de Georges Gurvitch,"Cazeneuve,Jean",136-143,https://ugp.rug.nl/MenM/article/view/13584,artikelen,Vol 41 Nr 2 (1966),,,1966-04-01,https://ugp.rug.nl/MenM/article/download/13584/11084/14543,1,1966,,,,,8
article-11839,Boekbesprekingen,,147-162,https://ugp.rug.nl/MenM/article/view/13585,boekbesprekingen,Vol 41 Nr 2 (1966),,,1966-04-01,https://ugp.rug.nl/MenM/article/download/13585/11085/14544,1,1966,,,,,16
article-11840,Mededelingen,,,https://ugp.rug.nl/MenM/article/view/13586,algemeen,Vol 41 Nr 2 (1966),,,1966-04-01,https://ugp.rug.nl/MenM/article/download/13586/11086/14545,1,1966,,,,,3
article-11841,Max Weber - de politicus,"Houten,B. C. van",163-174,https://ugp.rug.nl/MenM/article/view/13587,artikelen,Vol 41 Nr 3 (1966),"A study of Max Weber's pol'al activities, read as a paper to the Max Weber memorial meeting of the Dutch Sociol'al Assoc on Feb 11, 1964. To be a politician was Weber's ideal: 'No, I was born for the pen & the rostrum, not for the U chair,' & 'All ultimate questions are touched, without exception, by pol'al events, however external they may seem.' Weber's active pol'al life was reduced to his unsuccessful attempts to become a candidate to the German Parliament & his role as consultant to Hugo Preuss in drafting the Constitution of the Weimar Republic (Preuss rejected his suggestion that the President become, as in the US, the head of the gov instead of the Federal Chancellor). He also joined the movement of Friedrich Naumann for a conservative renovation of German pol & investigated the situation of the German agri'al laborer for the Soc Policy Assoc. Weber's pol'al views are grouped under 3 heads: (1) the nat'l power state (Weber wanted Germany to be one); (2) internal German pol (Weber was disturbed by them); & (3) parliamentary democracy (Weber was for it). I. Langnas.","POLITICAL, POLITICAL ACTIVITIES OF",1966-06-01,https://ugp.rug.nl/MenM/article/download/13587/11087/14546,1,1966,,,,,12
article-11842,Over de omgang met theorie in de praktijk,"Zahn,E.",175-182,https://ugp.rug.nl/MenM/article/view/13588,artikelen,Vol 41 Nr 3 (1966),"A study of the practical uses of theory, with the following themes: (1) the need of theories to justify topical ideas (eg of the Bible in debates on property); (2) the use of theories in public discussions (Adam Smith & John Kenneth Galbraith in econ's); (3) the demand for soc ideas by the educated public (sociol'al ideas about advertising); (4) the sociol'st & his sci in the play of supply & demand (good theories save res costs). I. Langnas.","SOCIAL, THEORIES IN PRACTICE",1966-06-01,https://ugp.rug.nl/MenM/article/download/13588/11088/14547,1,1966,,,,,8
article-11843,Urban local government in the South Pacific,"Bruyn,J. V. de",183-194,https://ugp.rug.nl/MenM/article/view/13589,artikelen,Vol 41 Nr 3 (1966),"A study of the special problems of municipal gov in the South Pacific area. Anglo-Saxon & French approaches to local gov are presented; the historical, pol'al, soc, econ & cultural characteristics of South Pacific towns are examined; & the powers & functions of Ur local gov & its financial & representative aspects are discussed. It is concluded that the central gov in that area has created & initiated municipal gov & is responsible for educating the citizens towards it, with adequate staffing being the key factor for further development. I. Langnas.","URBAN, LOCAL GOVERNMENT IN THE SOUTH PACIFIC",1966-06-01,https://ugp.rug.nl/MenM/article/download/13589/11089/14548,1,1966,,,,,12
article-11844,Sociologie van de vakvereniging. Kritische opmerkingen bij G. Kuiper's overzicht van het sociologisch onderzoek der vakorganisaties,"Hoefnagels,H.,   Kuiper,G.",195-199,https://ugp.rug.nl/MenM/article/view/13590,artikelen,Vol 41 Nr 3 (1966),"CriticLSm is presented on the lack of historical dimension in G. Kuiper's res on unionism (see SA 0621/C6444). It is argued that sociol must utilize the historical approach if it is to lead to understanding the major problems of contemporary unionism. These should be seen against the background of the historical process, in which unionism takes on new forms to fulfill its central function in a changing society. Opinion polling among unionists does not reveal the more profound motivations for union affiliation. Modified AA. DUPLIEK G. Kuiper","UNION, SOCIOLOGY OF",1966-06-01,https://ugp.rug.nl/MenM/article/download/13590/11090/14549,1,1966,,,,,5
article-11845,Vrijheid van beroepskeuze: ideaal of ideologie?,"Mok,A. L.",200-209,https://ugp.rug.nl/MenM/article/view/13591,artikelen,Vol 41 Nr 3 (1966),"Occup'al choice is both a temporal (Sch, occup, org) & a spatial (micro, meso, macro) process. Attention is paid to the cultural determination of the process: the diff'ial values & expectations on the one hand; the structuring of those orientations on the other. N. S. Timasheff's kinetic process is applied; the occup'al choice process is an important factor towards the stabilization of society & the occup'al structure. This is the matrix for ideologies: choosers apply a set of standard expectations to a situation which is unique only from their point of view. The freedom of occup'al choice is often stated in terms of individual or parental value orientations, partly because the prevailing ideologies prevent us from seeing the real determinants of the choice process. In the course of time there is a shift away from individual & parental toward org'al & societal influences. This is a development crucial to the individual & society. There are 2 sets of ideologies: ideologies concerning the content of the choices (eg craftsmanship, or the service ideal), & ideologies concerning the choice process itself (eg equality of opportunity, or the irrevocability of choices). These ideologies effectively block the way to new patterns of expectations following soc & technological change, & they are dysfunctional at all stages & levels of the process. AA.","OCCUPATION, CHOICE, FREEDOM OF",1966-06-01,https://ugp.rug.nl/MenM/article/download/13591/11091/14550,1,1966,,,,,10
article-11846,Boekbesprekingen,,213-247,https://ugp.rug.nl/MenM/article/view/13592,boekbesprekingen,Vol 41 Nr 3 (1966),,,1966-06-01,https://ugp.rug.nl/MenM/article/download/13592/11092/14551,1,1966,,,,,35
article-11847,Mededelingen,,,https://ugp.rug.nl/MenM/article/view/13594,algemeen,Vol 41 Nr 3 (1966),,,1966-06-01,https://ugp.rug.nl/MenM/article/download/13594/11094/14553,1,1966,,,,,3
article-11848,Ontvangen publikaties,,,https://ugp.rug.nl/MenM/article/view/13595,algemeen,Vol 41 Nr 3 (1966),,,1966-06-01,https://ugp.rug.nl/MenM/article/download/13595/11095/14554,1,1966,,,,,5
article-11849,Advertenties,,,https://ugp.rug.nl/MenM/article/view/13596,algemeen,Vol 41 Nr 3 (1966),,,1966-06-01,https://ugp.rug.nl/MenM/article/download/13596/11096/14555,1,1966,,,,,2
article-11850,United Nations' peace-keeping operations as a politico-sociological problem. Some preliminary evaluations and hypotheses,"Niezing,J.",259-271,https://ugp.rug.nl/MenM/article/view/13597,artikelen,Vol 41 Nr 4 (1966),"From an org'al-sociol'al point of view it is more meaningful to compare the internal functioning of UN force with that of other internat'l forces than with that of other UN org's. From politico-sociol'al point of view there are important parallels be tween processes of internalization among members of UN forces & that of members of other UN bodies. More relevant yet are questions dealing with the external functioning of the Ul force. Concerning the relation between UN force & pol'al process, the nature of its 'politico-activity,' given a certain pol'a process, is dependent on the purposes the UN forces dictate to themselves. In this respect one should distinguish between isolation of conflicts & interposition. Furthermore, the roles of the UN force might be categorized into an 'O-role' vs 'constabulary-role.' These classifications lead to the followin hyp's: (1) interposition in the case of a local dynamic process leads to a local dynamic equilibrium; (2) interposition in the case of a local dynamic equilibrium leads to a local static equilibrium; (3) interposition in the case of a local or intercom munal dynamic pol'al process stresses the 'constabulary role' (4) interposition in the case of a local or intercommunal dynam equilibrium stresses the 'O-role'; (5) the greater the effective ness of the UN force the stronger, relatively, its 'constabulary role' will be accentuated; & (6) the lesser the effectiveness of the UN force, the stronger, relatively, its 'O-role' will be accentuated. On the basis of these classifications & hyp's more detailed observations might be accomplished. AA.","UNITED NATIONS, POLITICO-SOCIOLOGICAL PROBLEM PEACE KEEPING OPERATIONS OF, AS A",1966-08-01,https://ugp.rug.nl/MenM/article/download/13597/11097/14556,1,1966,,,,,12
article-11851,United Nations Forces: on Legitimacy and Effectiveness of International Military Operations,"Doorn,Jacques van,   Mans,Jan H.",271-296,https://ugp.rug.nl/MenM/article/view/13598,artikelen,Vol 41 Nr 4 (1966),"A study of the military operations of the UN. It is held that its internat'l peace-keeping operations are 'a new problem.' Since the UN is a coalition, there arises a problem of legislation, a very delicate matter because the degree of instit'ization is very low. Another serious question is that of effectiveness; it is rendered more acute by the ad hoc character of UN forces & their multi-nat'l composition. Traditional solutions are of little use for this new type of military force; hence the need of further discussion & exp'tion by professional military men. I. Langnas.","UNITED NATIONS, FORCES, LEGITIMACY & EFFECTIVENESS OF",1966-08-01,https://ugp.rug.nl/MenM/article/download/13598/11098/14557,1,1966,,,,,26
article-11852,Macht en Sociale beheersing,"Hoekema,A. J.",296-309,https://ugp.rug.nl/MenM/article/view/13599,artikelen,Vol 41 Nr 4 (1966),"A study of soc control & its constituent elements. Soc control is defined as 'the process of limiting behavior alternatives of members of a soc system with regard to certain determined behavior areas on the basis of a complex of normative concepts, sanction expectations & power acceptances linked to that system. (1) Normative concepts are analyzed with regard to conformity, (2) sanction expectations with regard to adaptation, & (3) power acceptance with regard to the characteristics of power (power implies an agent & a recognized source & a purpose-its exercise is never 100% certain) & its means (enumeration of 11 categories). I. Langnas.","SOCIAL SYSTEM, RE SOCIAL CONTROL & POWER",1966-08-01,https://ugp.rug.nl/MenM/article/download/13599/11099/14558,1,1966,,,,,14
